route_id,source_airport_id,destination_airport_id,distance
136,3920,3271,1.13974169469
136,3271,3269,2.63225435976
136,3269,2433,4.67018231586
136,2433,2397,5.27555010313
136,2397,2264,8.09627089705
136,2264,2384,8.14411950306
136,2384,2313,7.0934474693
137,3253,3250,2.5577919113
137,3250,3919,8.51184967035
137,3919,3920,4.64431637261
137,3920,3271,1.13974169469
137,3271,3269,2.63225435976
137,3269,2276,19.8295605865
137,2276,2384,6.5097419654
137,2384,2313,7.0934474693
138,3253,3250,2.5577919113
138,3250,3919,8.51184967035
138,3919,3920,4.64431637261
138,3920,3271,1.13974169469
138,3271,3269,2.63225435976
138,3269,3930,33.202710956
138,3930,2310,6.62265336053
139,3253,3250,2.5577919113
139,3250,3919,8.51184967035
139,3919,3920,4.64431637261
139,3920,3271,1.13974169469
139,3271,3269,2.63225435976
139,3269,2276,19.8295605865
139,2276,3930,13.4452327278
139,3930,2310,6.62265336053
140,3253,3250,2.5577919113
140,3250,3919,8.51184967035
140,3919,3920,4.64431637261
140,3920,3271,1.13974169469
140,3271,3269,2.63225435976
140,3269,2397,9.90755426056
140,2397,3930,23.5940746469
140,3930,2310,6.62265336053
141,3253,3250,2.5577919113
141,3250,3919,8.51184967035
141,3919,3920,4.64431637261
141,3920,3271,1.13974169469
141,3271,3269,2.63225435976
141,3269,2397,9.90755426056
141,2397,2359,28.1917530963
141,2359,2311,8.90992345232
142,3253,3250,2.5577919113
142,3250,3919,8.51184967035
142,3919,3920,4.64431637261
142,3920,3271,1.13974169469
142,3271,3269,2.63225435976
142,3269,2433,4.67018231586
142,2433,2397,5.27555010313
142,2397,2359,28.1917530963
142,2359,2311,8.90992345232
143,3253,3250,2.5577919113
143,3250,3919,8.51184967035
143,3919,3920,4.64431637261
143,3920,3271,1.13974169469
143,3271,3269,2.63225435976
143,3269,2397,9.90755426056
143,2397,3942,25.7542304279
143,3942,2359,3.05485852697
143,2359,2311,8.90992345232
144,3253,3250,2.5577919113
144,3250,3919,8.51184967035
144,3919,3920,4.64431637261
144,3920,3271,1.13974169469
144,3271,3269,2.63225435976
144,3269,3266,2.6208738092
144,3266,3265,0.370706879801
144,3265,5855,0
145,3253,3250,2.5577919113
145,3250,3919,8.51184967035
145,3919,3920,4.64431637261
145,3920,3271,1.13974169469
145,3271,3269,2.63225435976
145,3269,3270,1.02312039914
145,3270,3266,1.59780018702
145,3266,3265,0.370706879801
145,3265,5855,0
146,3253,3250,2.5577919113
146,3250,3919,8.51184967035
146,3919,3920,4.64431637261
146,3920,3271,1.13974169469
146,3271,3269,2.63225435976
146,3269,6219,1.26383831972
146,6219,3266,1.51562907231
146,3266,3265,0.370706879801
146,3265,5855,0
147,3253,3250,2.5577919113
147,3250,3919,8.51184967035
147,3919,3920,4.64431637261
147,3920,3271,1.13974169469
147,3271,3269,2.63225435976
147,3269,2397,9.90755426056
147,2397,3728,81.3415163206
147,3728,3550,63.1796757074
147,3550,1953,18.5466897337
147,1953,5857,1.83860999148
148,3253,3250,2.5577919113
148,3250,3919,8.51184967035
148,3919,3920,4.64431637261
148,3920,3271,1.13974169469
148,3271,3269,2.63225435976
148,3269,2397,9.90755426056
148,2397,3728,81.3415163206
148,3728,3550,63.1796757074
148,3550,3576,15.6234642489
148,3576,1953,2.92336509073
148,1953,5857,1.83860999148
149,3253,3250,2.5577919113
149,3250,3919,8.51184967035
149,3919,3920,4.64431637261
149,3920,3271,1.13974169469
149,3271,3269,2.63225435976
149,3269,2397,9.90755426056
149,2397,3728,81.3415163206
149,3728,3550,63.1796757074
149,3550,3533,15.6843468735
149,3533,1953,2.87847376708
149,1953,5857,1.83860999148
150,3253,3250,2.5577919113
150,3250,3316,20.9329460909
150,3316,3024,24.8048962515
150,3024,994,27.0936357355
150,994,4059,18.8942742173
150,4059,897,27.7245684073
150,897,298,8.73609050823
151,3253,3250,2.5577919113
151,3250,3316,20.9329460909
151,3316,3024,24.8048962515
151,3024,994,27.0936357355
151,994,4059,18.8942742173
151,4059,4161,25.870542361
151,4161,897,1.85560792372
151,897,298,8.73609050823
152,3253,3250,2.5577919113
152,3250,3316,20.9329460909
152,3316,3024,24.8048962515
152,3024,994,27.0936357355
152,994,4059,18.8942742173
152,4059,245,35.3861282742
152,245,298,1.14597417993
153,3253,3250,2.5577919113
153,3250,3316,20.9329460909
153,3316,1678,106.001245685
153,1678,503,9.40599009502
153,503,299,4.41631457901
154,3253,3250,2.5577919113
154,3250,3316,20.9329460909
154,3316,3144,26.5160697642
154,3144,2194,24.3182749167
154,2194,1678,55.1673535098
154,1678,503,9.40599009502
154,503,299,4.41631457901
155,3253,3250,2.5577919113
155,3250,3316,20.9329460909
155,3316,2188,54.1864665177
155,2188,1678,51.8173148664
155,1678,503,9.40599009502
155,503,299,4.41631457901
156,3253,3250,2.5577919113
156,3250,3316,20.9329460909
156,3316,2082,61.9681383941
156,2082,1128,16.1416218554
156,1128,287,22.221733302
156,287,296,3.5994211709
157,3253,3250,2.5577919113
157,3250,3316,20.9329460909
157,3316,2082,61.9681383941
157,2082,2089,10.6403698165
157,2089,1128,5.50125397831
157,1128,287,22.221733302
157,287,296,3.5994211709
158,3253,3250,2.5577919113
158,3250,3316,20.9329460909
158,3316,3304,2.67652517659
158,3304,2074,65.7281401034
158,2074,287,31.9402204466
158,287,296,3.5994211709
159,3253,3250,2.5577919113
159,3250,3316,20.9329460909
159,3316,2082,61.9681383941
159,2082,1128,16.1416218554
159,1128,1154,11.3098599728
159,1154,295,9.93067716516
160,3253,3250,2.5577919113
160,3250,3316,20.9329460909
160,3316,2082,61.9681383941
160,2082,2089,10.6403698165
160,2089,1128,5.50125397831
160,1128,1154,11.3098599728
160,1154,295,9.93067716516
161,3253,3250,2.5577919113
161,3250,3316,20.9329460909
161,3316,2082,61.9681383941
161,2082,2067,3.21895623007
161,2067,1128,12.9449885625
161,1128,1154,11.3098599728
161,1154,295,9.93067716516
162,3253,3250,2.5577919113
162,3250,3316,20.9329460909
162,3316,2072,67.9498818753
162,2072,1157,28.222618359
162,1157,293,2.67372413645
163,3253,3250,2.5577919113
163,3250,3316,20.9329460909
163,3316,3135,28.6362274595
163,3135,3137,1.09333302871
163,3137,2072,38.2792649384
163,2072,1157,28.222618359
163,1157,293,2.67372413645
164,3253,3250,2.5577919113
164,3250,3316,20.9329460909
164,3316,3135,28.6362274595
164,3135,3137,1.09333302871
164,3137,2195,22.6465638377
164,2195,2072,15.6392510036
164,2072,1157,28.222618359
164,1157,293,2.67372413645
165,3253,3250,2.5577919113
165,3250,3316,20.9329460909
165,3316,2082,61.9681383941
165,2082,1128,16.1416218554
165,1128,287,22.221733302
165,287,290,2.80592682484
166,3253,3250,2.5577919113
166,3250,3316,20.9329460909
166,3316,2082,61.9681383941
166,2082,2089,10.6403698165
166,2089,1128,5.50125397831
166,1128,287,22.221733302
166,287,290,2.80592682484
167,3253,3250,2.5577919113
167,3250,3316,20.9329460909
167,3316,3304,2.67652517659
167,3304,2074,65.7281401034
167,2074,287,31.9402204466
167,287,290,2.80592682484
168,3253,3250,2.5577919113
168,3250,3316,20.9329460909
168,3316,2082,61.9681383941
168,2082,1128,16.1416218554
168,1128,287,22.221733302
168,287,291,2.97668169328
169,3253,3250,2.5577919113
169,3250,3316,20.9329460909
169,3316,2082,61.9681383941
169,2082,2089,10.6403698165
169,2089,1128,5.50125397831
169,1128,287,22.221733302
169,287,291,2.97668169328
170,3253,3250,2.5577919113
170,3250,3316,20.9329460909
170,3316,3304,2.67652517659
170,3304,2074,65.7281401034
170,2074,287,31.9402204466
170,287,291,2.97668169328
171,3253,3250,2.5577919113
171,3250,3919,8.51184967035
171,3919,3920,4.64431637261
171,3920,3271,1.13974169469
171,3271,3269,2.63225435976
171,3269,2397,9.90755426056
171,2397,3728,81.3415163206
171,3728,3682,74.520913243
171,3682,3515,5.49997013594
171,3515,3771,12.2548377452
172,3253,3250,2.5577919113
172,3250,3919,8.51184967035
172,3919,3920,4.64431637261
172,3920,3271,1.13974169469
172,3271,3269,2.63225435976
172,3269,2397,9.90755426056
172,2397,3484,122.128150389
172,3484,3448,48.1451093895
172,3448,3771,3.36071668178
173,3253,3250,2.5577919113
173,3250,3919,8.51184967035
173,3919,3920,4.64431637261
173,3920,3271,1.13974169469
173,3271,3269,2.63225435976
173,3269,2397,9.90755426056
173,2397,3484,122.128150389
173,3484,3585,32.6286872047
173,3585,3448,15.5166438632
173,3448,3771,3.36071668178
174,3253,3250,2.5577919113
174,3250,3919,8.51184967035
174,3919,3920,4.64431637261
174,3920,3271,1.13974169469
174,3271,3269,2.63225435976
174,3269,2397,9.90755426056
174,2397,3728,81.3415163206
174,3728,3670,61.9769350893
174,3670,3770,3.09747884339
175,3253,3250,2.5577919113
175,3250,3919,8.51184967035
175,3919,3920,4.64431637261
175,3920,3271,1.13974169469
175,3271,3269,2.63225435976
175,3269,2433,4.67018231586
175,2433,2397,5.27555010313
175,2397,3728,81.3415163206
175,3728,3670,61.9769350893
175,3670,3770,3.09747884339
176,3253,3250,2.5577919113
176,3250,3919,8.51184967035
176,3919,3920,4.64431637261
176,3920,3271,1.13974169469
176,3271,3269,2.63225435976
176,3269,2397,9.90755426056
176,2397,3728,81.3415163206
176,3728,3456,1.55268770705
176,3456,3670,60.5917933567
176,3670,3770,3.09747884339
177,3253,3250,2.5577919113
177,3250,3919,8.51184967035
177,3919,3920,4.64431637261
177,3920,3271,1.13974169469
177,3271,3269,2.63225435976
177,3269,2397,9.90755426056
177,2397,3728,81.3415163206
177,3728,3777,44.7985012373
178,3253,3250,2.5577919113
178,3250,3919,8.51184967035
178,3919,3920,4.64431637261
178,3920,3271,1.13974169469
178,3271,3269,2.63225435976
178,3269,2433,4.67018231586
178,2433,2397,5.27555010313
178,2397,3728,81.3415163206
178,3728,3777,44.7985012373
179,3253,3250,2.5577919113
179,3250,3919,8.51184967035
179,3919,3920,4.64431637261
179,3920,3271,1.13974169469
179,3271,3269,2.63225435976
179,3269,2397,9.90755426056
179,2397,3728,81.3415163206
179,3728,3577,44.171675332
179,3577,3777,1.36317314332
180,3253,3250,2.5577919113
180,3250,3919,8.51184967035
180,3919,3920,4.64431637261
180,3920,3271,1.13974169469
180,3271,3269,2.63225435976
180,3269,2397,9.90755426056
180,2397,3728,81.3415163206
180,3728,3670,61.9769350893
180,3670,3775,1.99322994074
181,3253,3250,2.5577919113
181,3250,3919,8.51184967035
181,3919,3920,4.64431637261
181,3920,3271,1.13974169469
181,3271,3269,2.63225435976
181,3269,2433,4.67018231586
181,2433,2397,5.27555010313
181,2397,3728,81.3415163206
181,3728,3670,61.9769350893
181,3670,3775,1.99322994074
182,3253,3250,2.5577919113
182,3250,3919,8.51184967035
182,3919,3920,4.64431637261
182,3920,3271,1.13974169469
182,3271,3269,2.63225435976
182,3269,2397,9.90755426056
182,2397,3728,81.3415163206
182,3728,3456,1.55268770705
182,3456,3670,60.5917933567
182,3670,3775,1.99322994074
183,3253,3250,2.5577919113
183,3250,3919,8.51184967035
183,3919,3920,4.64431637261
183,3920,3271,1.13974169469
183,3271,3269,2.63225435976
183,3269,2397,9.90755426056
183,2397,3728,81.3415163206
183,3728,3774,40.6347212484
184,3253,3250,2.5577919113
184,3250,3919,8.51184967035
184,3919,3920,4.64431637261
184,3920,3271,1.13974169469
184,3271,3269,2.63225435976
184,3269,2433,4.67018231586
184,2433,2397,5.27555010313
184,2397,3728,81.3415163206
184,3728,3774,40.6347212484
185,3253,3250,2.5577919113
185,3250,3919,8.51184967035
185,3919,3920,4.64431637261
185,3920,3271,1.13974169469
185,3271,4141,1.58224520924
185,4141,3269,2.00832387376
185,3269,2397,9.90755426056
185,2397,3728,81.3415163206
185,3728,3774,40.6347212484
186,3253,3250,2.5577919113
186,3250,3316,20.9329460909
186,3316,2072,67.9498818753
186,2072,270,32.1105530762
187,3253,3250,2.5577919113
187,3250,3316,20.9329460909
187,3316,3135,28.6362274595
187,3135,3137,1.09333302871
187,3137,2072,38.2792649384
187,2072,270,32.1105530762
188,3253,3250,2.5577919113
188,3250,3316,20.9329460909
188,3316,3135,28.6362274595
188,3135,3137,1.09333302871
188,3137,2195,22.6465638377
188,2195,2072,15.6392510036
188,2072,270,32.1105530762
189,3253,3250,2.5577919113
189,3250,3316,20.9329460909
189,3316,3024,24.8048962515
189,3024,994,27.0936357355
189,994,4059,18.8942742173
189,4059,273,34.5219154518
190,3253,3250,2.5577919113
190,3250,3316,20.9329460909
190,3316,3024,24.8048962515
190,3024,994,27.0936357355
190,994,4059,18.8942742173
190,4059,897,27.7245684073
190,897,273,6.89565258342
191,3253,3250,2.5577919113
191,3250,3316,20.9329460909
191,3316,3024,24.8048962515
191,3024,994,27.0936357355
191,994,4059,18.8942742173
191,4059,4161,25.870542361
191,4161,897,1.85560792372
191,897,273,6.89565258342
192,3253,3250,2.5577919113
192,3250,3919,8.51184967035
192,3919,3920,4.64431637261
192,3920,3271,1.13974169469
192,3271,3269,2.63225435976
192,3269,3077,16.5104441461
192,3077,3376,8.47996235099
192,3376,6358,4.74568817741
193,3253,3250,2.5577919113
193,3250,3919,8.51184967035
193,3919,3920,4.64431637261
193,3920,3271,1.13974169469
193,3271,3269,2.63225435976
193,3269,3374,16.851629355
193,3374,3376,8.15417080499
193,3376,6358,4.74568817741
194,3253,3250,2.5577919113
194,3250,3919,8.51184967035
194,3919,3920,4.64431637261
194,3920,3271,1.13974169469
194,3271,3269,2.63225435976
194,3269,3370,17.6708001766
194,3370,3376,7.44708382192
194,3376,6358,4.74568817741
195,3253,3250,2.5577919113
195,3250,3316,20.9329460909
195,3316,2072,67.9498818753
195,2072,999,25.9426157037
195,999,260,8.37635766155
195,260,276,4.41716180564
196,3253,3250,2.5577919113
196,3250,3316,20.9329460909
196,3316,3135,28.6362274595
196,3135,3137,1.09333302871
196,3137,2072,38.2792649384
196,2072,999,25.9426157037
196,999,260,8.37635766155
196,260,276,4.41716180564
197,3253,3250,2.5577919113
197,3250,3316,20.9329460909
197,3316,3135,28.6362274595
197,3135,3137,1.09333302871
197,3137,2195,22.6465638377
197,2195,2072,15.6392510036
197,2072,999,25.9426157037
197,999,260,8.37635766155
197,260,276,4.41716180564
198,3253,3250,2.5577919113
198,3250,3316,20.9329460909
198,3316,2072,67.9498818753
198,2072,999,25.9426157037
198,999,260,8.37635766155
198,260,277,5.17331110851
199,3253,3250,2.5577919113
199,3250,3316,20.9329460909
199,3316,3135,28.6362274595
199,3135,3137,1.09333302871
199,3137,2072,38.2792649384
199,2072,999,25.9426157037
199,999,260,8.37635766155
199,260,277,5.17331110851
200,3253,3250,2.5577919113
200,3250,3316,20.9329460909
200,3316,3135,28.6362274595
200,3135,3137,1.09333302871
200,3137,2195,22.6465638377
200,2195,2072,15.6392510036
200,2072,999,25.9426157037
200,999,260,8.37635766155
200,260,277,5.17331110851
201,3253,3250,2.5577919113
201,3250,3316,20.9329460909
201,3316,2188,54.1864665177
201,2188,478,64.1245277676
201,478,16,22.9425352236
201,16,8,29.0732293568
201,8,4248,0
201,4248,5439,0
201,5439,8208,0.725090795389
202,3253,3250,2.5577919113
202,3250,3316,20.9329460909
202,3316,3144,26.5160697642
202,3144,2188,27.6705449765
202,2188,478,64.1245277676
202,478,16,22.9425352236
202,16,8,29.0732293568
202,8,4248,0
202,4248,5439,0
202,5439,8208,0.725090795389
203,3253,3250,2.5577919113
203,3250,3316,20.9329460909
203,3316,3144,26.5160697642
203,3144,2194,24.3182749167
203,2194,2188,3.35862356325
203,2188,478,64.1245277676
203,478,16,22.9425352236
203,16,8,29.0732293568
203,8,4248,0
203,4248,5439,0
203,5439,8208,0.725090795389
204,3253,3250,2.5577919113
204,3250,3919,8.51184967035
204,3919,3920,4.64431637261
204,3920,3271,1.13974169469
204,3271,3269,2.63225435976
204,3269,2397,9.90755426056
204,2397,2264,8.09627089705
204,2264,2272,1.22660295487
204,2272,2268,1.21262997124
205,3253,3250,2.5577919113
205,3250,3919,8.51184967035
205,3919,3920,4.64431637261
205,3920,3271,1.13974169469
205,3271,3269,2.63225435976
205,3269,2433,4.67018231586
205,2433,2397,5.27555010313
205,2397,2264,8.09627089705
205,2264,2272,1.22660295487
205,2272,2268,1.21262997124
206,3253,3250,2.5577919113
206,3250,3919,8.51184967035
206,3919,3920,4.64431637261
206,3920,3271,1.13974169469
206,3271,3269,2.63225435976
206,3269,2397,9.90755426056
206,2397,2264,8.09627089705
206,2264,2278,1.92320872548
206,2278,2268,1.02584972132
207,3253,3250,2.5577919113
207,3250,3919,8.51184967035
207,3919,3920,4.64431637261
207,3920,3271,1.13974169469
207,3271,3269,2.63225435976
207,3269,2397,9.90755426056
207,2397,2264,8.09627089705
207,2264,2278,1.92320872548
207,2278,2275,1.04838007949
207,2275,2262,2.35774447493
208,3253,3250,2.5577919113
208,3250,3919,8.51184967035
208,3919,3920,4.64431637261
208,3920,3271,1.13974169469
208,3271,3269,2.63225435976
208,3269,2433,4.67018231586
208,2433,2397,5.27555010313
208,2397,2264,8.09627089705
208,2264,2278,1.92320872548
208,2278,2275,1.04838007949
208,2275,2262,2.35774447493
209,3253,3250,2.5577919113
209,3250,3919,8.51184967035
209,3919,3920,4.64431637261
209,3920,3271,1.13974169469
209,3271,3269,2.63225435976
209,3269,2397,9.90755426056
209,2397,2264,8.09627089705
209,2264,2272,1.22660295487
209,2272,2275,2.44005949472
209,2275,2262,2.35774447493
210,3253,3250,2.5577919113
210,3250,3316,20.9329460909
210,3316,3205,9.83460853991
210,3205,6190,2.08705643631
211,3253,3250,2.5577919113
211,3250,3919,8.51184967035
211,3919,3316,13.1630613084
211,3316,3205,9.83460853991
211,3205,6190,2.08705643631
212,3253,3250,2.5577919113
212,3250,3316,20.9329460909
212,3316,3304,2.67652517659
212,3304,3205,9.4657413166
212,3205,6190,2.08705643631
213,3253,3250,2.5577919113
213,3250,3919,8.51184967035
213,3919,3920,4.64431637261
213,3920,3271,1.13974169469
213,3271,3269,2.63225435976
213,3269,2397,9.90755426056
213,2397,2264,8.09627089705
214,3253,3250,2.5577919113
214,3250,3919,8.51184967035
214,3919,3920,4.64431637261
214,3920,3271,1.13974169469
214,3271,3269,2.63225435976
214,3269,2433,4.67018231586
214,2433,2397,5.27555010313
214,2397,2264,8.09627089705
215,3253,3250,2.5577919113
215,3250,3919,8.51184967035
215,3919,3920,4.64431637261
215,3920,3271,1.13974169469
215,3271,4141,1.58224520924
215,4141,3269,2.00832387376
215,3269,2397,9.90755426056
215,2397,2264,8.09627089705
216,3253,3250,2.5577919113
216,3250,3316,20.9329460909
216,3316,813,80.581800185
216,813,2564,74.7679552798
216,2564,2442,16.3205326177
217,3253,3250,2.5577919113
217,3250,3316,20.9329460909
217,3316,813,80.581800185
217,813,2564,74.7679552798
217,2564,2545,3.41836712388
217,2545,2442,12.9200405463
218,3253,3250,2.5577919113
218,3250,3316,20.9329460909
218,3316,813,80.581800185
218,813,2564,74.7679552798
218,2564,2599,8.06801345816
218,2599,2442,8.56246804809
219,3253,3250,2.5577919113
219,3250,3316,20.9329460909
219,3316,813,80.581800185
219,813,2564,74.7679552798
219,2564,2443,19.4100349813
220,3253,3250,2.5577919113
220,3250,3919,8.51184967035
220,3919,3316,13.1630613084
220,3316,813,80.581800185
220,813,2564,74.7679552798
220,2564,2443,19.4100349813
221,3253,3250,2.5577919113
221,3250,3316,20.9329460909
221,3316,813,80.581800185
221,813,2564,74.7679552798
221,2564,2440,17.160290433
221,2440,2443,3.77005647703
222,3253,3250,2.5577919113
222,3250,3316,20.9329460909
222,3316,813,80.581800185
222,813,2564,74.7679552798
222,2564,2440,17.160290433
223,3253,3250,2.5577919113
223,3250,3919,8.51184967035
223,3919,3316,13.1630613084
223,3316,813,80.581800185
223,813,2564,74.7679552798
223,2564,2440,17.160290433
224,3253,3250,2.5577919113
224,3250,3316,20.9329460909
224,3316,3024,24.8048962515
224,3024,994,27.0936357355
224,994,4059,18.8942742173
224,4059,951,24.8669921055
224,951,2564,61.4580559643
224,2564,2440,17.160290433
225,3253,3250,2.5577919113
225,3250,3316,20.9329460909
225,3316,813,80.581800185
225,813,2564,74.7679552798
225,2564,2442,16.3205326177
225,2442,2441,3.72149855032
226,3253,3250,2.5577919113
226,3250,3316,20.9329460909
226,3316,813,80.581800185
226,813,2564,74.7679552798
226,2564,2545,3.41836712388
226,2545,2442,12.9200405463
226,2442,2441,3.72149855032
227,3253,3250,2.5577919113
227,3250,3316,20.9329460909
227,3316,813,80.581800185
227,813,2564,74.7679552798
227,2564,2599,8.06801345816
227,2599,2442,8.56246804809
227,2442,2441,3.72149855032
228,3253,3250,2.5577919113
228,3250,3316,20.9329460909
228,3316,3205,9.83460853991
228,3205,6193,3.94307602912
229,3253,3250,2.5577919113
229,3250,3919,8.51184967035
229,3919,3316,13.1630613084
229,3316,3205,9.83460853991
229,3205,6193,3.94307602912
230,3253,3250,2.5577919113
230,3250,3316,20.9329460909
230,3316,3304,2.67652517659
230,3304,3205,9.4657413166
230,3205,6193,3.94307602912
231,3253,3250,2.5577919113
231,3250,3316,20.9329460909
231,3316,3144,26.5160697642
231,3144,2194,24.3182749167
231,2194,2157,8.23299373691
231,2157,2121,3.29318924746
231,2121,2103,3.48670663049
232,3253,3250,2.5577919113
232,3250,3316,20.9329460909
232,3316,3304,2.67652517659
232,3304,2194,48.1706342034
232,2194,2157,8.23299373691
232,2157,2121,3.29318924746
232,2121,2103,3.48670663049
233,3253,3250,2.5577919113
233,3250,3316,20.9329460909
233,3316,3304,2.67652517659
233,3304,3144,23.8526755841
233,3144,2194,24.3182749167
233,2194,2157,8.23299373691
233,2157,2121,3.29318924746
233,2121,2103,3.48670663049
234,3253,3250,2.5577919113
234,3250,3919,8.51184967035
234,3919,3920,4.64431637261
234,3920,3271,1.13974169469
234,3271,3269,2.63225435976
234,3269,2397,9.90755426056
234,2397,3728,81.3415163206
234,3728,156,44.5399076123
234,156,108,8.86863740271
235,3253,3250,2.5577919113
235,3250,3919,8.51184967035
235,3919,3920,4.64431637261
235,3920,3271,1.13974169469
235,3271,3269,2.63225435976
235,3269,2433,4.67018231586
235,2433,2397,5.27555010313
235,2397,3728,81.3415163206
235,3728,156,44.5399076123
235,156,108,8.86863740271
236,3253,3250,2.5577919113
236,3250,3919,8.51184967035
236,3919,3920,4.64431637261
236,3920,3271,1.13974169469
236,3271,3269,2.63225435976
236,3269,2397,9.90755426056
236,2397,3728,81.3415163206
236,3728,3456,1.55268770705
236,3456,156,43.6568464109
236,156,108,8.86863740271
237,3253,3250,2.5577919113
237,3250,3919,8.51184967035
237,3919,3920,4.64431637261
237,3920,3271,1.13974169469
237,3271,3269,2.63225435976
237,3269,2397,9.90755426056
237,2397,3728,81.3415163206
237,3728,156,44.5399076123
237,156,90,14.0972354317
237,90,109,2.11650553121
238,3253,3250,2.5577919113
238,3250,3919,8.51184967035
238,3919,3920,4.64431637261
238,3920,3271,1.13974169469
238,3271,3269,2.63225435976
238,3269,2433,4.67018231586
238,2433,2397,5.27555010313
238,2397,3728,81.3415163206
238,3728,156,44.5399076123
238,156,90,14.0972354317
238,90,109,2.11650553121
239,3253,3250,2.5577919113
239,3250,3919,8.51184967035
239,3919,3920,4.64431637261
239,3920,3271,1.13974169469
239,3271,3269,2.63225435976
239,3269,2397,9.90755426056
239,2397,3728,81.3415163206
239,3728,3577,44.171675332
239,3577,49,10.5139510666
239,49,90,4.09143510562
239,90,109,2.11650553121
240,3253,3250,2.5577919113
240,3250,3316,20.9329460909
240,3316,3304,2.67652517659
240,3304,4330,60.1951328661
240,4330,3964,8.24814088595
240,3964,2939,16.9196791028
240,2939,7863,6.25723110337
241,3253,3250,2.5577919113
241,3250,3316,20.9329460909
241,3316,3304,2.67652517659
241,3304,2206,41.0457518116
241,2206,4330,19.150114863
241,4330,3964,8.24814088595
241,3964,2939,16.9196791028
241,2939,7863,6.25723110337
242,3253,3250,2.5577919113
242,3250,3316,20.9329460909
242,3316,2997,35.8258173146
242,2997,4330,27.1690181582
242,4330,3964,8.24814088595
242,3964,2939,16.9196791028
242,2939,7863,6.25723110337
243,3253,3250,2.5577919113
243,3250,3316,20.9329460909
243,3316,3120,16.6995351609
243,3120,3115,1.95086823187
243,3115,3381,2.50500851217
243,3381,7862,3.73604909534
244,3253,3250,2.5577919113
244,3250,3316,20.9329460909
244,3316,3035,12.0618679528
244,3035,3115,6.69366090668
244,3115,3381,2.50500851217
244,3381,7862,3.73604909534
245,3253,3250,2.5577919113
245,3250,3316,20.9329460909
245,3316,3034,10.2317780355
245,3034,3120,6.83362653206
245,3120,3115,1.95086823187
245,3115,3381,2.50500851217
245,3381,7862,3.73604909534
246,3253,3250,2.5577919113
246,3250,3919,8.51184967035
246,3919,3920,4.64431637261
246,3920,3271,1.13974169469
246,3271,3269,2.63225435976
246,3269,2397,9.90755426056
246,2397,3484,122.128150389
246,3484,3830,31.5439997358
246,3830,100,12.6843066322
247,3253,3250,2.5577919113
247,3250,3919,8.51184967035
247,3919,3920,4.64431637261
247,3920,3271,1.13974169469
247,3271,3269,2.63225435976
247,3269,2433,4.67018231586
247,2433,2397,5.27555010313
247,2397,3484,122.128150389
247,3484,3830,31.5439997358
247,3830,100,12.6843066322
248,3253,3250,2.5577919113
248,3250,3919,8.51184967035
248,3919,3920,4.64431637261
248,3920,3271,1.13974169469
248,3271,3269,2.63225435976
248,3269,2397,9.90755426056
248,2397,3484,122.128150389
248,3484,193,39.9806315255
248,193,100,4.28948929404
249,3253,3250,2.5577919113
249,3250,3919,8.51184967035
249,3919,3920,4.64431637261
249,3920,3271,1.13974169469
249,3271,3269,2.63225435976
249,3269,2397,9.90755426056
249,2397,3484,122.128150389
249,3484,3830,31.5439997358
249,3830,111,17.1985374213
249,111,202,6.17035814592
249,202,106,2.01450783942
250,3253,3250,2.5577919113
250,3250,3919,8.51184967035
250,3919,3920,4.64431637261
250,3920,3271,1.13974169469
250,3271,3269,2.63225435976
250,3269,2397,9.90755426056
250,2397,3484,122.128150389
250,3484,3830,31.5439997358
250,3830,100,12.6843066322
250,100,111,4.52106857888
250,111,202,6.17035814592
250,202,106,2.01450783942
251,3253,3250,2.5577919113
251,3250,3919,8.51184967035
251,3919,3920,4.64431637261
251,3920,3271,1.13974169469
251,3271,3269,2.63225435976
251,3269,2397,9.90755426056
251,2397,3484,122.128150389
251,3484,3830,31.5439997358
251,3830,111,17.1985374213
251,111,192,3.6672647417
251,192,202,2.52597559262
251,202,106,2.01450783942
252,3253,3250,2.5577919113
252,3250,3919,8.51184967035
252,3919,3920,4.64431637261
252,3920,3271,1.13974169469
252,3271,3269,2.63225435976
252,3269,2397,9.90755426056
252,2397,3484,122.128150389
252,3484,3877,3.89497728028
252,3877,160,22.6298362748
252,160,121,8.06404471014
252,121,105,3.20081221714
253,3253,3250,2.5577919113
253,3250,3919,8.51184967035
253,3919,3920,4.64431637261
253,3920,3271,1.13974169469
253,3271,3269,2.63225435976
253,3269,2433,4.67018231586
253,2433,2397,5.27555010313
253,2397,3484,122.128150389
253,3484,3877,3.89497728028
253,3877,160,22.6298362748
253,160,121,8.06404471014
253,121,105,3.20081221714
254,3253,3250,2.5577919113
254,3250,3919,8.51184967035
254,3919,3920,4.64431637261
254,3920,3271,1.13974169469
254,3271,3269,2.63225435976
254,3269,2397,9.90755426056
254,2397,3484,122.128150389
254,3484,3877,3.89497728028
254,3877,160,22.6298362748
254,160,115,2.87937359332
254,115,67,1.6194777671
254,67,121,3.71880281183
254,121,105,3.20081221714
255,3253,3240,9.79743990773
255,3240,3940,5.73030158111
255,3940,3320,42.2788887438
255,3320,2042,25.78325348
255,2042,2046,3.25007776444
256,3253,3240,9.79743990773
256,3240,8401,4.93953497804
256,8401,3940,1.10971292367
256,3940,3320,42.2788887438
256,3320,2042,25.78325348
